tag,cleaned_tweet
1,gds - perisic to have a press conference this coming thursday. the player is expected to make inter debut against milan.
2,"allie & briana sitting in a tree. k-i-s-s-i-n-g. 1st comes love, 2nd comes marriage then comes briana with a baby carriage"
2,jeonghan looks like one of the characters in twilight wearing that hoodie tho https://t.co/gparo5iajl
1,last friday night x katy perry just came on. it's lit.
1,"thinking about quoting john cena in my job interview on friday. that can only go down well, right?"
1,"lady gaga - ""applause"" - empire of the sun remix my new single https://t.co/avwduofdnf #mtvstarof2015 lady gaga https://t.co/knexhw9eyz"
1,"ballroom dancing till 5 at school tomorrow, then kpop on saturday till 5, rehearsals at lunch times for mission day, & grope dance at recess"
1,"wait, sat down for speaking against radical islam? uhm, guys, in case you haven't seen the tapes...."
2,"after the vmas last night, nicki gave me the courage to stand up against my math teacher who wrongfullyy marked me absent last thursday"
2,and just think....virgo david price will be getting even better when jupiter goes into virgo august 11... https://t.co/plsunkio1l
1,ryan braun swipes second base (sealing his fourth 20/20 season) to set up a go-ahead double for khris davis. it's 2-1 #brewers in the 5th.
1,monday stressing you out? try these calming yoga moves http://t.co/eqvhoei9z3 http://t.co/1wshbcnxzb
2,on the 25th of march can we celebrate zayn's time in the band and create cute hashtags and post funny things and really cute things pls
1,"tomorrow, we will hear rahul gandhi say how congress has increased its seats tally 6 time. if he has not already said it :) #biharresults"
2,"as she receives her 9th #goldenglobes nomination, read what cate blanchett told us about still getting starstruck: https://t.co/h3fohxlc9y"
1,i don't have the figures but i find hyderabadi muslims much more educated in comparison to other parts. may not be due to mim
1,"tony blair also deceived the labour party, nec &cabinet in particular https://t.co/esfy7ollgq but he won 3 elections!"
1,"tomorrow i'm going to watch ""paper towns"". do you recommend it guys?"
2,"look, im probably the most powerful and devastating thug that can quote the entirety of u2's october album"
1,"i've got two tickets to iron maiden, baby, come with me friday don't say ""maybe"" cause i'm just a teenage dirtbag baby like you."
1,thor will have sack up in april when he watches the royals raise the ws banner on opening day. want tickets?
0,but then i was like she may like kpop so i take the chance and told her she was like : are they all chinese i dont like them
2,"i may not remember where i was the day kennedy was shot, but i remember jerking off the first time i watched katy perry's ""i kissed a girl."""
1,gov. obiano revealed on friday that the move to relocate boko haram prisoners to anambra was concluded under gej!
0,#michaeljackson died in the care of conrad murray a whole #83minutes before murray called 911.the truth coming thurs http://t.co/rydgqkf7no
2,off to jaipur tomorrow on behalf of unicef..will post pictures..early morning flight and eid celebrations tonight. yippy.
1,if carly fiorina ran the u.s. http://t.co/iq2dc1vi3g via #marketing #influence #news http://t.co/qwyzioymzz
2,"lady gaga is clearly delighted at the gift of a grey horse, delivered on monday to her ... https://t.co/xdt9p057mh https://t.co/7c2n6sevaa"
1,psa for the white girls: everything pumpkin starts august 31st dunkin
1,thepchaiya un-nooh retakes that final black on tfi friday with chris evans and daniel radcliffe! #baizeofglory https://t.co/fhoctety6c
2,#kurtcobain #nirvana and they keep asking me why do i love him this much kurt you're the best! love nirvana fav band https://t.co/dgit9wfin3
2,watch adele release it late december and block the charts... and then when she's done sam smith is coming
1,!!!!!!!straight outta compton spoiler!!!!!!!: ice cube melts in the sun
2,may allah save and protect the muslims in car http://t.co/irudc2cffx
2,pic was taken on may 30th of this year. attended a u2 gig on the same day #surreal
1,woman can drive may change saudi arabia but not the cars https://t.co/kzu4leqtli lewat
1,"baylor coach art briles: ""shawn, you're suspended for friday's game."" shawn oakman: art briles: ""uh just kidding."" http://t.co/nv3aug9hao"
0,floyd mayweather may be a good boxer but he sure is a terrible human being.
2,make sure to be part of the upcoming eurofm members meeting in milan! http://t.co/tarp7msjet #networkwithfmprofessionals
0,house of saud destroying iran's petro economy before they can get the 1st tanker filled
1,"werleman's wager: if you are an atheist & call atheists islamophobic for being critical of islam, a radical muslims may spare your life."
0,won't be long before people will be trying to tell us saudi arabia and iran have nothing to do with islam https://t.co/ayt51yvcgw
1,"bad blood is taylor's 4th hot100 no.1 after ""we are never getting back together"" ""shake it off"" and ""blank space"" http://t.co/hysqejgixj"
2,want to start reading paper towns tomorrow. my sister told me the movie was awesome!
1,for sale: one seth rollins bronze statue. caution: may or may not just be in a box. #merch
2,saw ant-man at amc eastchase 9 in fort worth. 1st time at the theater. great experience for my wife and me!
1,was angry at me after friday because dustin johnson was outperforming jordan spieth. he's now quite happy with me.
1,madison bumgarner strikes out kris bryant swinging as the #cubs go down in order in the top of the 3rd
1,"apparently floyd mayweather has a net worth is $400 million, pacquiao has a net of $190 million. shows the difference between 1st and 2nd."
1,seth rollins probably grew up watching sting (friday night channel 5 in black & white) & now he's wrestling him for the wwe title
1,briana going to memphis tomorrow w/ bro ham which means i'm leaving too brooklyn lml i refuse to stay in boring as jersey by myself
2,i like the attitude nicki. i'm gonna do it tomorrow. if i figure out how to do it lol
1,fact (from october): the vamps have said they are starting on their 3rd album and the 2nd one hasn't even been released! -jake
1,after a leadoff double by ryan braun grounds to 1st to drive him in. #brewers lead 1-0 in the 1st. #milvspit
0,everybody is responding to that trump tweet but its from january during the charlie hebdo shootings... still not cool but pls check the date
1,"oliseh unruffled by enyeama's absence for tanzania: chief coach of the super eagles, sunday oliseh has declare... http://t.co/wj8czb215q"
1,a poor man muntari and benchwarmer for lazio he no milan player we buy him so in january we loan him to carpi
1,i am going to see paper towns tomorrow. wanna come with?
1,what did you think of nasser's story this sunday? were you challenged in your thoughts about muslims and how god... http://t.co/rb8aqgniqe
1,6:00 2nd | curtis with a clean 3 from the corner. the offense is flowing for the raiders now. gonzaga still leads 29-15.
2,congrats to wayne rooney for breaking the highest goal record for england. super eagles coach sunday oliseh... http://t.co/cnxjxpoodw
0,what's the requirement to work at dunkin? complete up to 8th grade? reasons i hate going there. no people skills.
2,they shud've skipped all the stuff abt the chronic & ice cube writing friday & skipped to them bcoming cool w/ eazy. other stuff irrelevant
2,i get to go see shawn on wednesday im so happy h-town is going to be lit
1,ice cube has never given up. you may encounter some mental midgets who badmouth the oakland raider. they are... http://t.co/xtlq4a73lp
2,"you definitely aren't, ant-man was my 2nd favorite phase 2 flick right after winter soldier"
2,"just watched sharknado 3 and holy shit the end with april, the giving birth in a shark is new to me.. #aprillives #sharknado3"
0,i'll be so jealous all the people who got surprise justin bieber tickets tomorrow
1,i am sure it will be hot...shame she can't go up against sam smith...so they both will dominate https://t.co/obuvnoszy0
2,that's the 2nd rec for pop culture happy hour so i'll have to add that. i've listened to all of serial & i'm fine with ira :)
2,foo fighters tonight and tomorrow. i'm gonna have myself a foo-king great weekend... and i hope you do too! http://t.co/eyrdkqzyms
2,i want some dunkin tomorrow morning
1,anderson won the 4th set in a tiebreaker 7-0 and murray won the 3rd in a tiebreaker i think 7-3
0,lady gaga you turn me on in such weird ways. i'll bite your ass 1st home girl
1,had a look at the weather forecast. 270k tomorrow in abysmal weather. dusted off my 5h foo fighters playlist. 10-day lethargy ends now
1,a solar eclipse is the result of the sun accidentally making eye contact with chuck norris
2,great story about sam smith on cbs sunday morning...sam talked about how his success came when he exposed his... http://t.co/h9sbj9ajr2
2,"wwe in brock lesnar's territory of minneapolis, minnesota! and fittingly #lesnarvstaker on monday night raw. i love it! #summerslam"
2,sunday menu http://t.co/syltftd4wj includes prime rib & grilled pork chops. breakfast all day. carly fiorina at 1 p.m. come see us!
1,tony blair the former prime minster of the uk tried to force thom yorke to meet him https://t.co/qalgwnngvh
1,"aww shucks, randy orton won the title shot. well i liked the commentary building how he's going for his 13th whc. raising stakes is neat."
1,kanye west may be a lot of things. but lazy and unintelligent aren't in that category. he knows what he's doing.
0,this may be the weirdest thing i've ever #seen . fireworks by katy perry (yoko ono cover) http://t.co/tmrob31n6x
1,actress and comedian amy schumer shared an intimate portrait on monday that he would try a last-ditch appeal to new zealand's high court.
1,sam smith 'joining in the live lounge for #r1liveloungemonth! tune in sept 16th from 11am' #caracal #omen
1,"#isitok that 'potato' was screamed at irish golfer, paul dunne, while he was about to take a shot on the 18th? #wanker"
0,"us senators fear turkey may convert tribes to islam: two u.s. senators in montana, together with pointer sceni... http://t.co/dujqbc349t"
1,"let this christ, this king of israel, come down now from the cross, that we may see and believe."
2,curtis on the phone playing all these old songs talking bout throw back thursday
1,may as well pay your t.v licence direct to george osborne as the b.b.c. seems to be an extension of the tory party's manifesto...
1,"twins highlight: miguel sano hits his 15th hr in just his 50th game, tommy milone (7 ip, 3 h) in 3-0 win vs. white sox (espn)"
2,tonight- jason aldean. tomorrow- party all day. i can dig it.
1,n.w.a: inside the original gangstas' rolling stone cover story http://t.co/m0brszv9pq comments may be better than the article
1,"#rahulgandhi""rahul gandhi ji present on the 31st plenary session of intuc at talkatora stadium, new delhi. https://t.co/b70y82hxlw"
2,"red sox falling apart in the 10th. it's so beautiful. and i'm so, so, so sleepy."
1,did you know that 'paul dunne' was trending topic on sunday 19 for 5 hours in columbus? http://t.co/vuemedgjkf #trndnl
2,today is our little miss emporium fair's 2nd birthday - she was born 2 hours before prince george! needless to say there will be cake.
1,"on this day in september 8, 2014~ #raw: sheamus vs. seth rollins https://t.co/kadwsyg0yu"
1,"did you know, john lennon & paul mccartney wrote celia's 1st single #fadingchildhood #tarahcilla #thistimeisgoodbye http://t.co/6ldvuhtxl5"
2,"yeah but to be fair tony blair wasn't around in the age of twitter, he may still visit the hague hopefully!"
1,"today in beatles history (april 18, 1963): paul mccartney meets his future girlfriend jane asher for the first time."
1,tomorrow (thurs) i am streaming 12 hours of nuclear throne rebel runs from 12pm to 12am with 12 hours of 12 david bowie albums (2/2)
0,"naruto is getting more filler after august, all about bloody tenten. the most irrelevant character in the story. i'm so pissed"
2,would lie in the sun and listen to frank ocean forever.
2,"today, as islam and christianity clash, honest study of the white mughals of india gives reason for hope http://t.co/olpz2g6t7a"
1,"if chuck norris is telling you to relax on #friday, then it's wise to do so. #factsonly http://t.co/hdkvnrfkon"
1,i think you may want to consider david price's shoe laces for jordan lol http://t.co/fu7zk94suw
1,#style #news republican presidential hopeful carly fiorina said sunday that she would oppose a governm... http://t.co/nmdo0meerm #ny #dc
1,"frank gifford and 'a fan's notes': frank gifford, who died sunday in connecticut at age 84, was not just a hal... http://t.co/b3h47jille"
1,"niall wants to dm me but just hasn't. niall, yesterday u said tomorrow so justt do itt dm ;)"
0,i think it's weird when fans find celebrities' families on social media. you have no reason to like niall's nephew's 1st day of school pic.
2,"who remembers that time they played nirvana at the 8th grade dance and a ""mosh pit"" happened because i have the video still lolol."
0,curtis died 26 dec 1999. what is it with christmas and my musical heroes?!
1,"tripping the live fantastic by paul mccartney (cd, nov-1990, 2 discs, capitol) http://t.co/brsor6l66v http://t.co/xc6bw4h8b2"
2,"i can't wait for the diamond is unbreakable anime in april, looking forward to seeing ""anime david bowie"" get a raging hard on for hands"
1,the footage was shot in january after the charlie hebdo attacks viral https://t.co/uuxjtynfdm https://t.co/d8djgvatct
2,i finally saw ant-man on tuesday it was so good & entertaining also i enjoyed the spider-man reference
1,"mt ""@ardenzwelling: the last time the #bluejays lost by 4+ runs? july 4; 50 games ago. david price got the win for the tigers"""
2,"head coach of the super eagles, sunday oliseh, has insisted he is happy with one point, after they ... http://t.co/xkbar1k1zk #badotweet"
1,dont even wanna believe that frank ocean's album will drop tomorrow. cant get my hopes up just to get my feelings hurt
2,i'm just ready for this weekend. tattoo friday. off saturday. jason aldean sunday. only things to look forward to.
2,"i just liked this song ""and the sun will shine"" by bee gees https://t.co/kl7isehpzp https://t.co/0njstrprjx"
1,imagine if this was clashing with tomorrow's celebrity big brother launch though. i'd be so torn.
2,i'm impressed with moto g [3rd gen] phone so far. excellent value and just the right screen size for me [not too big].
1,idk why people are bashin on kanye west. if u think about it the man really be speakin the truth. he may be an ass times but he's smart.
1,"today, september 1, is the world day of prayer for the care of creation. the diversity of christians praying for... http://t.co/yqktgllzlg"
1,me when niall broke his leg for the 5th time
2,selling 1 extra ticket to zac brown band in toronto tomorrow!!!!! mssg me if you want it :)
2,"the fact that ice cube said ""bye felicia"" and it made it to friday makes me happy lol"
1,please can someone remind frank ocean that it's now july 68th and we have yet to receive a new album?
2,"in honor of prince george's 2nd birthday, 10 super-cute cakes fit for the little royal http://t.co/umoslz63q6 http://t.co/zkk7xgcz3o"
2,i'll see hozier live on september 21st and sam smith on the 22nd #lifeisgood
1,moto g (3rd gen) first impression: can it beat xiaomi mi 4i and lenovo k3 note? http://t.co/qrx40fkfiu
2,not even kidding when i say alright by kendrick lamar may be one of the best songs ever written
2,sam i just realized i'm seeing sam smith tomorrow i'm so in love
1,paul dunne now tied for 19th through 13 holes. he is 4-over on the day and 8-under overall.
1,"20+ years ago tonight, i was on the last bus after nirvana's 1st dublin gig. here's a radio essay about it, 9.09 in https://t.co/oolgxmsx6v"
2,it better be wednesday today. got my slurpee and all i want to do is relax watching big brother.
1,we could withdraw from eu tomorrow but threat of civilisation jihad not going away. is weak on islam. https://t.co/luqtwryhlf
1,chris evans &amp; robert downey jr. discuss the struggles of filming captain america: https://t.co/z2klnefr6w https://t.co/76n8vxmhni
2,we come from ireland and you come from italy! we are both free spirits and we found each other! see you in milan on jan 7th! x
1,you listen to too much kpop when you can guess every kpop song you know by the 1st sec! #kpopers
1,"kris bryant grounds into a 6-4-3 double play headed to the bottom of the 5th in san francisco the score remains #cubs 6, giants 0"
2,"trash ol? theyve looked excellent so far. trash rbs?j-stew ran for 486 yards in the final 5 games last season, 2nd only to murray"
2,could there be anything better to listen to today? george harrison - here comes the sun. #wintersolstice #music https://t.co/haas1upw9r
2,listen to john cena 6th wwe theme song - the time is now lmfao might as well listen to it its everywhere https://t.co/rawqeyv6be
2,kpop ignites the capital with its 2nd biggest concert in india: kumkum chourasia new delhi: delhizens witness ... http://t.co/2maf54cpjw
1,selling 2 jason aldean & kenny chesney tickets for this friday at gillette stadium $79 each! direct message me if you are interested!
0,and then there are those who made a case for yakub's innocence or his possible reform if he wasn't hanged. https://t.co/f5xccurvqz
1,'israel' appeared on wednesday 23 at the 17th place in the top20 of norway's trends: https://t.co/clhzkvubr3 #trndnl
2,watching the rousey fight for the 10th time. this woman just motivates me dude.
2,kane just asked me for the 3rd time if i had fun run
1,"cnn amends debate criteria, carly fiorina may get in - cnn has modified its standards for who qualifies for the su... http://t.co/4inueja6ci"
1,mental. the goals will be 2nd half when the subs come on. kane will bag a couple i reckon.
2,i still can't wrap my head around kendrick and j cole's black friday it's too godly
2,may you please do a video on how to fight like bruce lee and chuck norris
0,"if you put one over the plate he's gonna fuck you up called it, kris bryant with his 21st"
1,dustin johnson about to be off the wagon after another sunday in a major.
2,wishing you a happy eid mubarak. may the peace of allah and the joy of eid be with you today and always.
1,kendall and shawn the bomb are gonna wake up so hungover on the same couch tomorrow
1,"sonia, rahul gandhi may not seek bail in #nationalheraldcase: sourcestoi. wow then he going jail and this is #goldenday for all indians ;)"
2,hallowed be thy name by iron maiden may have the greatest lyrics ever written.
1,john cena may be injured so it may mean that seth rollins will not be defending his united states championship at night of champions
0,"sharknado is one of the worst movies in existence, but i'm watching it for the 10th time for some unknown reason"
2,g'evening 2 the savvy gorgeous author #may ur life strive of affluent nirvana #sagacious_sass http://t.co/gt0jr4bcri
1,i know he's lying! but shawn said cloud 9 on thursday if you're both down.
2,okay so chris evans and rdj will be on jimmy kimmel tonight and if tomorrow i wake up to a civil war teaser i will lose all my chill
1,justin bieber's pianoforte was not you may _not_ remember her life.
2,john cena just did more than seth rollins ever could to sell that match on sunday. #summerslam #raw
2,had the chance to finally see both the fantastic four and ant-man. if i may indulge in a pun... big things do come from small packages.
2,everyday at twilight when the sun turns red in the sky i think of you on that shoreline brushing the hair from your eyes
2,"805 pm tonite, 1st time on ptv, i'm on air with u2 & bruce springsteen. answering #sophie's q's about going from doctor to rockstar.tune in!"
2,in muslim countries like saudi arabia and iran they are sung with respect. law should be obeyed.they may go where not.
2,if i just got a justin bieber cd tomorrow id be happy.
1,yoga for anxiety coming up - join me on the 18th of sept. register here http://t.co/lfhavq9wxf http://t.co/5wslxlxtjo
1,so when people joined the ira after bloody sunday & ballymurphy was it 3rd generation = wise up
2,it's already thursday here soooo tomorrow i'm going to milan with my best friends! jfdlsajfdsads
1,"one day you'll find that i have gone, but tomorrow may rain so ill follow the sun - paul mccartney"
2,"foo fighters have a day off tomorrow so i'm hoping i can finally meet my real dad, dave grohl."
1,katie said she was gonna go see nwa tomorrow. i said name 2 members. she said ice cube and biggie. smdh.
1,"david wright back in mets lineup for first time since april: for the first time since april 14, david wright w... http://t.co/kpe4xukjjk"
1,"randal grichuk hits his 15th home run of the season, joining joc pederson, kris bryant and steven souza, jr., as rookies with 15+ hr."
1,i had made a purchase of moto g 3rd gen and was eligible for moto360 re 1 & 100% cashback.where can i check the list of winners?
1,retiring well with michael reese: contributing to your roth ira: a show airing tuesday on 9&10 can help you av... https://t.co/lcd6bataih
1,"rousey calls the jan. 2 fight ""my biggest challenge to date."" she's not worried about losing, though: ""i can take... http://t.co/6jtxjwxpnf"
2,jason aldean epic night this past saturday at the thank you pasadena!!!!... http://t.co/tnw4rnqs1g
1,"tony blair will address the foreign press association in jerusalem tomorrow. after eight years in the region, what light will he shed?"
1,"otis, curtis & marvin will put you in an interesting place on friday."
1,nicki may be a black woman but you're forget shes a rich black woman!
1,the rollins vs randy orton match not being overly impressive as it was and them peaking at the wrestlemania rko http://t.co/wznzuvzmf1 #raw
2,"may 04th today may not be, but star wars day it is! :d"
1,the sign is in french - scott walker may not understand what it means.
1,"espn announces ""we're going to be here for awhile tonight"" -- murray looks to run away with the 3rd set. up 3-1, with the serve."
0,i think tushar gandhi should hang himself to protest against hanging of yakub.and yes it should be on 29th just day b4 30th #yakubdebate
2,going to ed sheeran this tuesday with i'm so stoked
1,just starting to watch sharknado 4 the 1st time. craptacular already. cc
2,"i want dunkin so bad, i don't think i can wait until tomorrow."
0,its thursday and the warmness continues to be a pain like kanye west
2,that was a day..... paul mccartney may be the best lolla set i've ever seen
1,let's talk randy orton v. john cena circa when i cared about wrestle and monday night raw
1,prince george can't wait to take the crown from his dad. https://t.co/omrx6umuoy
1,may god's love be stronger and longer than the bruises we've collected from (well)meaning christians.
2,my hope for the two remaining empty podiums on thursday is chris christie and john kasich.
1,"4th street just went from playing jason aldean to acdc pick a genre, people."
1,"while you may be able to kill 2 birds with one stone, chuck norris can kill 475."
2,i can face college tomorrow as long as i know i'll always have the comfort of shawn's songs.. even if i'm alone
2,ready to see the rematch this sunday. the undertaker vs brock lesnar. gonna be a classic!
2,straight outta compton's success hopefully convinces new line cinema to give ice cube the right budget for the last friday movie.
1,floyd mayweather going for 49-0 saturday
2,well make sure they are good then we be gucci i may have one
2,happy sabbath day to christians all over the world from tomorrow saturday to sunday
1,persistence is like: chuck norris beat the sun in a staring contest. #fitnessmotivation #fitness #gymtime
1,do not get into kpop u may or may not be able to control urself and the storage in ur phone bc of saving too much pics
1,janet street porter shocks viewers as she calls two-year-old prince george a ''cross-dressing millionaire'' http://t.co/y7xhwpqasw #emm
1,if you're free friday night after the jason aldean concert text me and let me know. throwing a party.
1,im just honestly sat here in awe at nicki haters. like legit how can you hate her for calling someone out for talking shit about her
1,#lvrj where are you celebrating national hot dog day thursday? at
0,bhai jaan@beingsalmankhan it was not unintentionally u clrly mention yakub is innocent may be ur driving it was night time u know@mrsgandhi
1,i'm gonna have breakfast with my friend tomorrow and then we'll see ant-man
1,at least dustin johnson didn't wait til the final round to implode. guess he didn't get the memo that sunday was actually the 3rd round.
2,happy sunday! open normal hours today starting with yoga at 10:30! grab a growler fill for tomorrow's bbq! http://t.co/evtx8m1mc5
1,"aussie share market set to open 2 pct lower monday - ""shake it off"" says amp economist? more like ""bad blood"" #taylorswift #fx #auspol"
2,hulk hogan should have it. best 2nd year fwd in years.
2,ok so i am super excited about my naruto cards coming tomorrow!
1,"...private suite for four chicago white sox with jeff samardjzia autograph baseball (sept 13, 2015 vs minnesota twins)...."
0,having a really hard time processing that connor howell sat on the curtis side at the game last night.
1,on my way to see paper towns for the 3rd time... i have to surrender my goal of seeing it 9 times because i'm moving:(
1,"yes i may pop in to watch you stream dark souls, time zone permitting. where do you stream, and what's your user name?"
1,"dana white says he will vote for donald trump, despite controversial political comments about muslims: he may ... https://t.co/bymi1n1tqx"
0,christians snapchat story makes me want to kill myself..like i feel like a depressed 8th grader going through that emo phase
1,i may or may not have just purchased the justin bieber album on itunes. #noshame!!!!!!!
2,"david wright hits a homer that lands four rows from the concourse in lf, an absolute bomb. it's now 2-1 #nats in the 2nd."
0,this may be the stupidest season of big brother yet. everyone can see what's going to happen! no one has balls! #makeamove
1,going back to school on monday and gonna get threw it by listening to shawn all day #schoolphotoselfie http://t.co/wskq4sztxu
2,"you know it's been a great weekend when you spend $50 in dunkin donuts on fri, sat, and sunday."
1,v real madrid 99k. 3rd best support in 13 yrs - what does that make the rest ? we had 32k in div 2 but who cares really .
1,don't miss special hometown show at on april 2nd with support from the twilight sad! https://t.co/orjymr09qw
1,me meeting lady gaga for the 1st time: https://t.co/3tpaddpkq4
2,"hey, freeloaders? it's national ice cream day. chow down and worry about your hips tomorrow, monday. or the 1st... http://t.co/gnrjwahcfr"
0,i've been sat on the floor for 4 hours trying to download songs onto my phone and ipad ... it will take years to delete u2
1,i was just stalking nicki's ig and now i have to work out for 18 hours tomorrow
2,harper lee's second novel go set a watchman may be block-buster; but the big read is charles dickens' all the year round.
1,first we got doniya and now trisha. i'm waiting for zayn with waliyha and yasser so i can fly my ass to thee sun.
1,#news #boston yankees hit 3 hrs in 8-run 2nd inning beat red sox: the yankees needed almost all of it to leave... http://t.co/mdlhfcg1fw
1,"basically my sunday-monday transition ""@en_jajaja: nicki: thank you to my pastor nicki: so bitch you was talkin mad shit what up w that"""
2,really hope dustin johnson pulls it out the bag tomorrow and ties up #theopen #adidas #adidasgolf
2,seeing foo fighters tomorrow aaarrgghhhh i'm excited and terrified at the same time
1,+ticket rates and still eid mana rahe the log monday tuesday tak..dilwale ka bhi monday tuesday huge hoga wait n watch bro
1,"ultimate teammate: david price,who left the game in the 8th inning, remains on the #bluejays bench, still cheering and encouraging teammates"
1,rahul gandhi will have to take his birth certificate tomorrow to the magistrates court.... tough to prove not a minor
1,"march to madness: the gop field grows to 16, so we've got a bracket for you: with ohio gov. john kasich adding... http://t.co/dswgpvtpkb"
0,"if gmb goes after boko haram with the same passion he went after dasuki,the 50+ victims of the yobe bomb blast on friday will still be alive"
1,"justin bieber looked as to me again, made them you may raise a thousand a-year is strange,"" replied he, ""independent of the"
1,now we need to make one for frank ocean https://t.co/krmzk8vcah
1,psa hello attention: does anybody want some ed sheeran tickets for nashville on the 8th?
1,"happy tuesday... this is late, but i'm sure i'm not the only one who things that the rousey fight was stopped prematurely. you?"
2,myluk-s have worked really hard for tomorrow's bake sale..come find us eid in the park (maxwell park) tomorrow. :) all proceeds go2charity
1,any of you playing twilight tomorrow night? i'll be there with & folks #golow
1,white sox use big 10th inning for 6-3 win over mariners: the chicago white sox scored two runs in the... http://t.co/tppurtv5vz #chicago
1,listening to lady gaga makes me not want to go to work tomorrow
0,the nfl needs a new ceo. some bookie apparently wanted to shut down the patriots & made up some b.s. on tom brady https://t.co/70puoxnfeg
1,"hey wapo, it's not a ""gay marriage license"" - it's just a plain old ""marriage license"" http://t.co/oxrwg3wlyn"
0,"may be you have got alot of gays fans after your tweet ,but you lose all of your arabian, muslims fans #muslimsarenotdragqueens"
2,omffffg i just can't sleep it's just monday and 12.12 am so much time to tweet and retweet #mtvstars lady gaga
2,"the #chicagowolves get right back to it tomorrow afternoon, hosting iowa on star wars day! details: https://t.co/cvm4ocvdkq"
2,"wow. new jay pitcher david price comes as advertised. 8 innings, 11 strikeouts, 1st win as a blue jay! bring it!"
2,"nice 'w' tonight with shooting 38, milan 44, 45, chet 48 against fm. be ready tomorrow as we take on the buccs"
1,scott walker lets 'handful of reasonable' muslims remark stand: in attempting to make a point friday about how... http://t.co/cj5ppzonro
1,major #summerslam match announced the undertaker vs. brock lesnar ~~ the deadman seeks revenge against the beast on august 23rd
0,"christians threatened with violence for worshipping christ. no, not in saudi arabia. in texas. https://t.co/9wi93tqp7b"
0,"""gay couples ruin the sanctity of marriage,"" said the woman on her 4th marriage. you're a government employee, do your job."
0,"so if the 14th amendment could not protect a women's right to vote, why would it apply to gay marriage? it wouldn't and doesn't."
2,nah i'm prolly jus gonna get the gucci foams that come out on friday
0,"if christians spent half as muc, no 1/4th as much time on abuse as they do on gay people we'd make progress!"
0,"| common knowledge! first, it is under development that aided the growth of boko haram. you may call it causality."
1,i'm surprised it took this long after zayn left for this to happen. https://t.co/6mem3a3ala
0,i want to see ed sheeran tomorrow but i can't
2,#motog the ever evolving moto g 3rd gen firmly stands out as a beauty with the brain for gennext. let's swim with it awhile.
1,#russia's #putin discusses syrian crisis on phone with israel's pm https://t.co/iangitavaa
1,"may you hear the supplications of your servant and of your people israel, which they shall pray in this place. ii... https://t.co/pdpihxci3k"
0,waking up to chanel west coast crying while being arrested may top that day i woke up to racist hulk hogan. http://t.co/pumtif7ko4
0,"rise to ""unprecedented levels"" in verbal harassment incidents, no mob harassment on 2nd day of eid: initiative http://t.co/j00zaett5g #egypt"
0,"currently sweating more than brock lesnar, house feels like the sun"
1,crm suzanne stopping off with briana spreading the news of our recruitment day 15 december https://t.co/eachzyo1y1
2,i'm going to dunkin tomorrow and ordering 10 iced mocha coffees for myself to stay awake and complete all this work
1,james is going seeing the foo fighters tomorrow and i am very jealous
1,"kendrick lamar has braids and he's ""cool"" but i got laughed for having four str8 backs for 8th grade graduation???????????.."
0,"caitlyn jenner opens up on feb. 2015 accident, fears she may be forced into men's jail for manslaughter http://t.co/uhxbf25oqp"
0,"not sure if i want the next few days to speed up for foo fighters, or slow down because i am off work until monday. conflicted."
2,sunday sunday sunday! come on down to the wwe superslam where john cena defends hos tiitle against cmp puuuunk! sunday!
1,".@mileycyrus hitting the nail on the head re: the 'bad blood' video, (amongst other things): http://t.co/i0yevukagk"
2,kris bryant helped the chicago cubs to a sweet victory against the arizona diamondbacks sunday when he smashed the record for longest hit
1,details make watchman's origins seem even more mysterious. and now perhaps a 3rd book? #gosetawatchman #harperlee https://t.co/l2xupxxaxz
1,"white sox cut the #mariners lead to 5-2 in the 6th and that's it for kuma. final line: 5.2 ip, 7 h, 2 r, 4 bb & 6 k. http://t.co/pxzj2agulh"
1,"pictures of the day: 13 july 2015: miss usa is crowned, a leaping gymnast and an erupting volcano"
1,"1965 fall again to chicago, as horlen blanks them on 3 hits. only 3rd time twins are blanked, and white sox now just 5.5 out. 9/5/65"
1,carly fiorina may find center stage uncomfortable - republican presidential candidate carly fiorina pauses as she ... http://t.co/llecs8cq2c
0,we owe it a duty to crush boko haram not grant them mercy. at least if not for ourselves but for future terrorists who may rear their heads
1,milan want him to but for a loan..but zenit just want to sell so we will see tomorrow what will happen italian.spurs i hope
1,foo fighters counterprotested the westboro baptist idiots before their concert in kc friday night. genius https://t.co/qbbhkr3l2j
1,the newly-crowned miss usa isn't afraid to talk about donald trump: source: http://t.co/tvohszs8ad - saturday... http://t.co/ymx9sorg12
0,what scott walker's shaky answers on the 14th amendment tell us about his candidacy. (hint: it's not good.) - http://t.co/sszyjzsaki
1,also didn't carlo build that milan team? or maybe silvio did all the work and he just sat back and ate pizza
0,"i saw a post on islam that just hurt my little hurt, may allah offer us ease of a belief... allah says oh you who... http://t.co/d95owgbdzu"
2,glad to hear there may be a bigger more public memorial to those killed by ira terrorists at the birmingham pub bombings
1,"meal plans begin on saturday, august 15th! hit up wag, subway, dunkin' or one of the pods to refuel during move-in! http://t.co/hfm1opxkoq"
0,"i may be shit at guitar but at least i can work a broom across a floor, george harrison you lazy fuck!"
0,"lady gaga just interrupted matt bomer's ""hotline bling"" dance break on ahs: hotel and we may never forgive her: don't you just hate i..."
1,"red sox have broken it open in the 4th, lead phillies 8-0."
